Symbol,Month,Year
BMY,6,2005
AVGO,6,2005
BR,6,2005
BRO,6,2005
BF.B,6,2005
BLDR,6,2005
BG,6,2005
BXP,6,2005
CHRW,6,2005
CDNS,6,2005
CZR,6,2005
CPT,6,2005
CPB,6,2005
COF,6,2005
CAH,6,2005
KMX,6,2005
CCL,6,2005
CARR,6,2005
CTLT,6,2005
CAT,6,2005
CBOE,6,2005
CBRE,6,2005
CDW,6,2005
CE,6,2005
COR,6,2005
CNC,6,2005
CNP,6,2005
CF,6,2005
CRL,6,2005
SCHW,6,2005
CHTR,6,2005
CVX,6,2005
CMG,6,2005
CB,6,2005
CHD,6,2005
CI,6,2005
CINF,6,2005
CTAS,6,2005
CSCO,6,2005
C,6,2005
CFG,6,2005
CLX,6,2005
CME,6,2005
CMS,6,2005
KO,6,2005
CTSH,6,2005
CL,6,2005
CMCSA,6,2005
CAG,6,2005
COP,6,2005
ED,6,2005
STZ,6,2005
CEG,6,2005
COO,6,2005
CPRT,6,2005
GLW,6,2005
CPAY,6,2005
CTVA,6,2005
CSGP,6,2005
COST,6,2005
CTRA,6,2005
CRWD,6,2005
CCI,6,2005
CSX,6,2005
CMI,6,2005
CVS,6,2005
DHR,6,2005
DRI,6,2005
DVA,6,2005
DAY,6,2005
DECK,6,2005
DE,6,2005
DELL,6,2005
DAL,6,2005
DVN,6,2005
DXCM,6,2005
FANG,6,2005
DLR,6,2005
DFS,6,2005
DG,6,2005
DLTR,6,2005
D,6,2005
DPZ,6,2005
DOV,6,2005
DOW,6,2005
DHI,6,2005
DTE,6,2005
DUK,6,2005
DD,6,2005
EMN,6,2005
ETN,6,2005
EBAY,6,2005
ECL,6,2005
EIX,6,2005
EW,6,2005
EA,6,2005
ELV,6,2005
EMR,6,2005
ENPH,6,2005
ETR,6,2005
EOG,6,2005
EPAM,6,2005
EQT,6,2005
EFX,6,2005
EQIX,6,2005
EQR,6,2005
ERIE,6,2005
ESS,6,2005
EL,6,2005
EG,6,2005
EVRG,6,2005
ES,6,2005
EXC,6,2005
EXPE,6,2005
EXPD,6,2005
EXR,6,2005
XOM,6,2005
FFIV,6,2005
FDS,6,2005
FICO,6,2005
FAST,6,2005
FRT,6,2005
FDX,6,2005
FIS,6,2005
FITB,6,2005
FSLR,6,2005
FE,6,2005
FI,6,2005
FMC,6,2005
F,6,2005
FTNT,6,2005
FTV,6,2005
FOXA,6,2005
FOX,6,2005
BEN,6,2005
FCX,6,2005
GRMN,6,2005
IT,6,2005
GE,6,2005
GEHC,6,2005
GEV,6,2005
GEN,6,2005
GNRC,6,2005
GD,6,2005
GIS,6,2005
GM,6,2005
GPC,6,2005
GILD,6,2005
GPN,6,2005
GL,6,2005
GDDY,6,2005
GS,6,2005
HAL,6,2005
HIG,6,2005
HAS,6,2005
HCA,6,2005
DOC,6,2005
HSIC,6,2005
HSY,6,2005
HES,6,2005
HPE,6,2005
HLT,6,2005
HOLX,6,2005
HD,6,2005
HON,6,2005
HRL,6,2005
HST,6,2005
HWM,6,2005
HPQ,6,2005
HUBB,6,2005
HUM,6,2005
HBAN,6,2005
HII,6,2005
IBM,6,2005
IEX,6,2005
IDXX,6,2005
ITW,6,2005
INCY,6,2005
IR,6,2005
PODD,6,2005
INTC,6,2005
ICE,6,2005
IFF,6,2005
IP,6,2005
IPG,6,2005
INTU,6,2005
ISRG,6,2005
IVZ,6,2005
INVH,6,2005
IQV,6,2005
IRM,6,2005
JBHT,6,2005
JBL,6,2005
JKHY,6,2005
J,6,2005
JNJ,6,2005
JCI,6,2005
JPM,6,2005
JNPR,6,2005
K,6,2005
KVUE,6,2005
KDP,6,2005
KEY,6,2005
KEYS,6,2005
KMB,6,2005
KIM,6,2005
KMI,6,2005
KKR,6,2005
KLAC,6,2005
KHC,6,2005
KR,6,2005
LHX,6,2005
LH,6,2005
LRCX,6,2005
LW,6,2005
LVS,6,2005
LDOS,6,2005
LEN,6,2005
LLY,6,2005
LIN,6,2005
LYV,6,2005
LKQ,6,2005
LMT,6,2005
L,6,2005
LOW,6,2005
LULU,6,2005
LYB,6,2005
MTB,6,2005
MRO,6,2005
MPC,6,2005
MKTX,6,2005
MAR,6,2005
MMC,6,2005
MLM,6,2005
MAS,6,2005
MA,6,2005
MTCH,6,2005
MKC,6,2005
MCD,6,2005
MCK,6,2005
MDT,6,2005
MRK,6,2005
META,6,2005
MET,6,2005
MTD,6,2005
MGM,6,2005
MCHP,6,2005
MU,6,2005
MSFT,6,2005
MAA,6,2005
MRNA,6,2005
MHK,6,2005
MOH,6,2005
TAP,6,2005
MDLZ,6,2005
MPWR,6,2005
MNST,6,2005
MCO,6,2005
MS,6,2005
MOS,6,2005
MSI,6,2005
MSCI,6,2005
NDAQ,6,2005
NTAP,6,2005
NFLX,6,2005
NEM,6,2005
NWSA,6,2005
NWS,6,2005
NEE,6,2005
NKE,6,2005
NI,6,2005
NDSN,6,2005
NSC,6,2005
NTRS,6,2005
NOC,6,2005
NCLH,6,2005
NRG,6,2005
NUE,6,2005
NVDA,6,2005
NVR,6,2005
NXPI,6,2005
ORLY,6,2005
OXY,6,2005
ODFL,6,2005
OMC,6,2005
ON,6,2005
OKE,6,2005
ORCL,6,2005
OTIS,6,2005
PCAR,6,2005
PKG,6,2005
PLTR,6,2005
PANW,6,2005
PARA,6,2005
PH,6,2005
PAYX,6,2005
PAYC,6,2005
PYPL,6,2005
PNR,6,2005
PEP,6,2005
PFE,6,2005
PCG,6,2005
PM,6,2005
PSX,6,2005
PNW,6,2005
PNC,6,2005
POOL,6,2005
PPG,6,2005
PPL,6,2005
PFG,6,2005
PG,6,2005
PGR,6,2005
PLD,6,2005
PRU,6,2005
PEG,6,2005
PTC,6,2005
PSA,6,2005
PHM,6,2005
QRVO,6,2005
PWR,6,2005
QCOM,6,2005
DGX,6,2005
RL,6,2005
RJF,6,2005
RTX,6,2005
O,6,2005
REG,6,2005
REGN,6,2005
RF,6,2005
RSG,6,2005
RMD,6,2005
RVTY,6,2005
ROK,6,2005
ROL,6,2005
ROP,6,2005
ROST,6,2005
RCL,6,2005
SPGI,6,2005
CRM,6,2005
SBAC,6,2005
SLB,6,2005
STX,6,2005
SRE,6,2005
NOW,6,2005
SHW,6,2005
SPG,6,2005
SWKS,6,2005
SJM,6,2005
SW,6,2005
SNA,6,2005
SOLV,6,2005
SO,6,2005
LUV,6,2005
SWK,6,2005
SBUX,6,2005
STT,6,2005
STLD,6,2005
STE,6,2005
SYK,6,2005
SMCI,6,2005
SYF,6,2005
SNPS,6,2005
SYY,6,2005
TMUS,6,2005
TROW,6,2005
TTWO,6,2005
TPR,6,2005
TRGP,6,2005
TGT,6,2005
TEL,6,2005
TDY,6,2005
TFX,6,2005
TER,6,2005
TSLA,6,2005
TXN,6,2005
TXT,6,2005
TMO,6,2005
TJX,6,2005
TSCO,6,2005
TT,6,2005
TDG,6,2005
TRV,6,2005
TRMB,6,2005
TFC,6,2005
TYL,6,2005
TSN,6,2005
USB,6,2005
UBER,6,2005
UDR,6,2005
ULTA,6,2005
UNP,6,2005
UAL,6,2005
UPS,6,2005
URI,6,2005
UNH,6,2005
UHS,6,2005
VLO,6,2005
VTR,6,2005
VLTO,6,2005
VRSN,6,2005
VRSK,6,2005
VZ,6,2005
VRTX,6,2005
VTRS,6,2005
VICI,6,2005
V,6,2005
VST,6,2005
VMC,6,2005
WRB,6,2005
GWW,6,2005
WAB,6,2005
WBA,6,2005
WMT,6,2005
DIS,6,2005
WBD,6,2005
WM,6,2005
WAT,6,2005
WEC,6,2005
WFC,6,2005
WELL,6,2005
WST,6,2005
WDC,6,2005
WY,6,2005
WMB,6,2005
WTW,6,2005
WYNN,6,2005
XEL,6,2005
XYL,6,2005
YUM,6,2005
ZBRA,6,2005
ZBH,6,2005
ZTS,6,2005
MMM,7,2005
AOS,7,2005
ABT,7,2005
ABBV,7,2005
ACN,7,2005
ADBE,7,2005
AMD,7,2005
AES,7,2005
AFL,7,2005
A,7,2005
APD,7,2005
ABNB,7,2005
AKAM,7,2005
ALB,7,2005
ARE,7,2005
ALGN,7,2005
ALLE,7,2005
LNT,7,2005
ALL,7,2005
GOOGL,7,2005
GOOG,7,2005
MO,7,2005
AMZN,7,2005
AMCR,7,2005
AMTM,7,2005
AEE,7,2005
AEP,7,2005
AXP,7,2005
AIG,7,2005
AMT,7,2005
AWK,7,2005
AMP,7,2005
AME,7,2005
AMGN,7,2005
APH,7,2005
ADI,7,2005
ANSS,7,2005
AON,7,2005
APA,7,2005
AAPL,7,2005
AMAT,7,2005
APTV,7,2005
ACGL,7,2005
ADM,7,2005
ANET,7,2005
AJG,7,2005
AIZ,7,2005
T,7,2005
ATO,7,2005
ADSK,7,2005
ADP,7,2005
AZO,7,2005
AVB,7,2005
AVY,7,2005
AXON,7,2005
BKR,7,2005
BALL,7,2005
BAC,7,2005
BAX,7,2005
BDX,7,2005
BRK.B,7,2005
BBY,7,2005
TECH,7,2005
BIIB,7,2005
BLK,7,2005
BX,7,2005
BK,7,2005
BA,7,2005
BKNG,7,2005
BWA,7,2005
BSX,7,2005
BMY,7,2005
AVGO,7,2005
BR,7,2005
BRO,7,2005
BF.B,7,2005
BLDR,7,2005
BG,7,2005
BXP,7,2005
CHRW,7,2005
CDNS,7,2005
CZR,7,2005
CPT,7,2005
CPB,7,2005
COF,7,2005
CAH,7,2005
KMX,7,2005
CCL,7,2005
CARR,7,2005
CTLT,7,2005
CAT,7,2005
CBOE,7,2005
CBRE,7,2005
CDW,7,2005
CE,7,2005
COR,7,2005
CNC,7,2005
CNP,7,2005
CF,7,2005
CRL,7,2005
SCHW,7,2005
CHTR,7,2005
CVX,7,2005
CMG,7,2005
CB,7,2005
CHD,7,2005
CI,7,2005
CINF,7,2005
CTAS,7,2005
CSCO,7,2005
C,7,2005
CFG,7,2005
CLX,7,2005
CME,7,2005
CMS,7,2005
KO,7,2005
CTSH,7,2005
CL,7,2005
CMCSA,7,2005
CAG,7,2005
COP,7,2005
ED,7,2005
STZ,7,2005
CEG,7,2005
COO,7,2005
CPRT,7,2005
GLW,7,2005
CPAY,7,2005
CTVA,7,2005
CSGP,7,2005
COST,7,2005
CTRA,7,2005
CRWD,7,2005
CCI,7,2005
CSX,7,2005
CMI,7,2005
CVS,7,2005
DHR,7,2005
DRI,7,2005
DVA,7,2005
DAY,7,2005
DECK,7,2005
DE,7,2005
DELL,7,2005
DAL,7,2005
DVN,7,2005
DXCM,7,2005
FANG,7,2005
DLR,7,2005
DFS,7,2005
DG,7,2005
DLTR,7,2005
D,7,2005
DPZ,7,2005
DOV,7,2005
DOW,7,2005
DHI,7,2005
DTE,7,2005
DUK,7,2005
DD,7,2005
EMN,7,2005
ETN,7,2005
EBAY,7,2005
ECL,7,2005
EIX,7,2005
EW,7,2005
EA,7,2005
ELV,7,2005
EMR,7,2005
ENPH,7,2005
ETR,7,2005
EOG,7,2005
EPAM,7,2005
EQT,7,2005
EFX,7,2005
EQIX,7,2005
EQR,7,2005
ERIE,7,2005
ESS,7,2005
EL,7,2005
EG,7,2005
EVRG,7,2005
ES,7,2005
EXC,7,2005
EXPE,7,2005
EXPD,7,2005
EXR,7,2005
XOM,7,2005
FFIV,7,2005
FDS,7,2005
FICO,7,2005
FAST,7,2005
FRT,7,2005
FDX,7,2005
FIS,7,2005
FITB,7,2005
FSLR,7,2005
FE,7,2005
FI,7,2005
FMC,7,2005
F,7,2005
FTNT,7,2005
FTV,7,2005
FOXA,7,2005
FOX,7,2005
BEN,7,2005
FCX,7,2005
GRMN,7,2005
IT,7,2005
GE,7,2005
GEHC,7,2005
GEV,7,2005
GEN,7,2005
GNRC,7,2005
GD,7,2005
GIS,7,2005
GM,7,2005
GPC,7,2005
GILD,7,2005
GPN,7,2005
GL,7,2005
GDDY,7,2005
GS,7,2005
HAL,7,2005
HIG,7,2005
HAS,7,2005
HCA,7,2005
DOC,7,2005
HSIC,7,2005
HSY,7,2005
HES,7,2005
HPE,7,2005
HLT,7,2005
HOLX,7,2005
HD,7,2005
HON,7,2005
HRL,7,2005
HST,7,2005
HWM,7,2005
HPQ,7,2005
HUBB,7,2005
HUM,7,2005
HBAN,7,2005
HII,7,2005
IBM,7,2005
IEX,7,2005
IDXX,7,2005
ITW,7,2005
INCY,7,2005
IR,7,2005
PODD,7,2005
INTC,7,2005
ICE,7,2005
IFF,7,2005
IP,7,2005
IPG,7,2005
INTU,7,2005
ISRG,7,2005
IVZ,7,2005
INVH,7,2005
IQV,7,2005
IRM,7,2005
JBHT,7,2005
JBL,7,2005
JKHY,7,2005
J,7,2005
JNJ,7,2005
JCI,7,2005
JPM,7,2005
JNPR,7,2005
K,7,2005
KVUE,7,2005
KDP,7,2005
KEY,7,2005
KEYS,7,2005
KMB,7,2005
KIM,7,2005
KMI,7,2005
KKR,7,2005
KLAC,7,2005
KHC,7,2005
KR,7,2005
LHX,7,2005
LH,7,2005
LRCX,7,2005
LW,7,2005
LVS,7,2005
LDOS,7,2005
LEN,7,2005
LLY,7,2005
LIN,7,2005
LYV,7,2005
LKQ,7,2005
LMT,7,2005
L,7,2005
LOW,7,2005
LULU,7,2005
LYB,7,2005
MTB,7,2005
MRO,7,2005
MPC,7,2005
MKTX,7,2005
MAR,7,2005
MMC,7,2005
MLM,7,2005
MAS,7,2005
MA,7,2005
MTCH,7,2005
MKC,7,2005
MCD,7,2005
MCK,7,2005
MDT,7,2005
MRK,7,2005
META,7,2005
MET,7,2005
MTD,7,2005
MGM,7,2005
MCHP,7,2005
MU,7,2005
MSFT,7,2005
MAA,7,2005
MRNA,7,2005
MHK,7,2005
MOH,7,2005
TAP,7,2005
MDLZ,7,2005
MPWR,7,2005
MNST,7,2005
MCO,7,2005
MS,7,2005
MOS,7,2005
MSI,7,2005
MSCI,7,2005
NDAQ,7,2005
NTAP,7,2005
NFLX,7,2005
NEM,7,2005
NWSA,7,2005
NWS,7,2005
NEE,7,2005
NKE,7,2005
NI,7,2005
NDSN,7,2005
NSC,7,2005
NTRS,7,2005
NOC,7,2005
NCLH,7,2005
NRG,7,2005
NUE,7,2005
NVDA,7,2005
NVR,7,2005
NXPI,7,2005
ORLY,7,2005
OXY,7,2005
ODFL,7,2005
OMC,7,2005
ON,7,2005
OKE,7,2005
ORCL,7,2005
OTIS,7,2005
PCAR,7,2005
PKG,7,2005
PLTR,7,2005
PANW,7,2005
PARA,7,2005
PH,7,2005
PAYX,7,2005
PAYC,7,2005
PYPL,7,2005
PNR,7,2005
PEP,7,2005
PFE,7,2005
PCG,7,2005
PM,7,2005
PSX,7,2005
PNW,7,2005
PNC,7,2005
POOL,7,2005
PPG,7,2005
PPL,7,2005
PFG,7,2005
PG,7,2005
PGR,7,2005
PLD,7,2005
PRU,7,2005
PEG,7,2005
PTC,7,2005
PSA,7,2005
PHM,7,2005
QRVO,7,2005
PWR,7,2005
QCOM,7,2005
DGX,7,2005
RL,7,2005
RJF,7,2005
RTX,7,2005
O,7,2005
REG,7,2005
REGN,7,2005
RF,7,2005
RSG,7,2005
RMD,7,2005
RVTY,7,2005
ROK,7,2005
ROL,7,2005
ROP,7,2005
ROST,7,2005
RCL,7,2005
SPGI,7,2005
CRM,7,2005
SBAC,7,2005
SLB,7,2005
STX,7,2005
SRE,7,2005
NOW,7,2005
SHW,7,2005
SPG,7,2005
SWKS,7,2005
SJM,7,2005
SW,7,2005
SNA,7,2005
SOLV,7,2005
SO,7,2005
LUV,7,2005
SWK,7,2005
SBUX,7,2005
STT,7,2005
STLD,7,2005
STE,7,2005
SYK,7,2005
SMCI,7,2005
SYF,7,2005
SNPS,7,2005
SYY,7,2005
TMUS,7,2005
TROW,7,2005
TTWO,7,2005
TPR,7,2005
TRGP,7,2005
TGT,7,2005
TEL,7,2005
TDY,7,2005
TFX,7,2005
TER,7,2005
TSLA,7,2005
TXN,7,2005
TXT,7,2005
TMO,7,2005
TJX,7,2005
TSCO,7,2005
TT,7,2005
TDG,7,2005
TRV,7,2005
TRMB,7,2005
TFC,7,2005
TYL,7,2005
TSN,7,2005
USB,7,2005
UBER,7,2005
UDR,7,2005
ULTA,7,2005
UNP,7,2005
UAL,7,2005
UPS,7,2005
URI,7,2005
UNH,7,2005
UHS,7,2005
VLO,7,2005
VTR,7,2005
VLTO,7,2005
VRSN,7,2005
VRSK,7,2005
VZ,7,2005
VRTX,7,2005
VTRS,7,2005
VICI,7,2005
V,7,2005
VST,7,2005
VMC,7,2005
WRB,7,2005
GWW,7,2005
WAB,7,2005
WBA,7,2005
WMT,7,2005
DIS,7,2005
WBD,7,2005
WM,7,2005
WAT,7,2005
WEC,7,2005
WFC,7,2005
WELL,7,2005
WST,7,2005
WDC,7,2005
WY,7,2005
WMB,7,2005
WTW,7,2005
WYNN,7,2005
XEL,7,2005
XYL,7,2005
YUM,7,2005
ZBRA,7,2005
ZBH,7,2005
ZTS,7,2005
MMM,8,2005
AOS,8,2005
ABT,8,2005
ABBV,8,2005
ACN,8,2005
ADBE,8,2005
AMD,8,2005
AES,8,2005
AFL,8,2005
A,8,2005
APD,8,2005
ABNB,8,2005
AKAM,8,2005
ALB,8,2005
ARE,8,2005
ALGN,8,2005
ALLE,8,2005
LNT,8,2005
ALL,8,2005
GOOGL,8,2005
GOOG,8,2005
MO,8,2005
AMZN,8,2005
AMCR,8,2005
AMTM,8,2005
AEE,8,2005
AEP,8,2005
AXP,8,2005
AIG,8,2005
AMT,8,2005
AWK,8,2005
AMP,8,2005
AME,8,2005
AMGN,8,2005
APH,8,2005
ADI,8,2005
ANSS,8,2005
AON,8,2005
APA,8,2005
AAPL,8,2005
AMAT,8,2005
APTV,8,2005
ACGL,8,2005
ADM,8,2005
ANET,8,2005
AJG,8,2005
AIZ,8,2005
T,8,2005
ATO,8,2005
ADSK,8,2005
ADP,8,2005
AZO,8,2005
AVB,8,2005
AVY,8,2005
AXON,8,2005
BKR,8,2005
BALL,8,2005
BAC,8,2005
BAX,8,2005
BDX,8,2005
BRK.B,8,2005
BBY,8,2005
TECH,8,2005
BIIB,8,2005
BLK,8,2005
BX,8,2005
BK,8,2005
BA,8,2005
BKNG,8,2005
BWA,8,2005
BSX,8,2005
BMY,8,2005
AVGO,8,2005
BR,8,2005
BRO,8,2005
BF.B,8,2005
BLDR,8,2005
BG,8,2005
BXP,8,2005
CHRW,8,2005
CDNS,8,2005
CZR,8,2005
CPT,8,2005
CPB,8,2005
COF,8,2005
CAH,8,2005
KMX,8,2005
CCL,8,2005
CARR,8,2005
CTLT,8,2005
CAT,8,2005
CBOE,8,2005
CBRE,8,2005
CDW,8,2005
CE,8,2005
COR,8,2005
CNC,8,2005
CNP,8,2005
CF,8,2005
CRL,8,2005
SCHW,8,2005
CHTR,8,2005
CVX,8,2005
CMG,8,2005
CB,8,2005
CHD,8,2005
CI,8,2005
CINF,8,2005
CTAS,8,2005
CSCO,8,2005
C,8,2005
CFG,8,2005
CLX,8,2005
CME,8,2005
CMS,8,2005
KO,8,2005
CTSH,8,2005
CL,8,2005
CMCSA,8,2005
CAG,8,2005
COP,8,2005
ED,8,2005
STZ,8,2005
CEG,8,2005
COO,8,2005
CPRT,8,2005
GLW,8,2005
CPAY,8,2005
CTVA,8,2005
CSGP,8,2005
COST,8,2005
CTRA,8,2005
CRWD,8,2005
CCI,8,2005
CSX,8,2005
CMI,8,2005
CVS,8,2005
DHR,8,2005
DRI,8,2005
DVA,8,2005
DAY,8,2005
DECK,8,2005
DE,8,2005
DELL,8,2005
DAL,8,2005
DVN,8,2005
DXCM,8,2005
FANG,8,2005
DLR,8,2005
DFS,8,2005
DG,8,2005
DLTR,8,2005
D,8,2005
DPZ,8,2005
DOV,8,2005
DOW,8,2005
DHI,8,2005
DTE,8,2005
DUK,8,2005
DD,8,2005
EMN,8,2005
ETN,8,2005
EBAY,8,2005
ECL,8,2005
EIX,8,2005
EW,8,2005
EA,8,2005
ELV,8,2005
EMR,8,2005
ENPH,8,2005
ETR,8,2005
EOG,8,2005
EPAM,8,2005
EQT,8,2005
EFX,8,2005
EQIX,8,2005
EQR,8,2005
ERIE,8,2005
ESS,8,2005
EL,8,2005
EG,8,2005
EVRG,8,2005
ES,8,2005
EXC,8,2005
EXPE,8,2005
EXPD,8,2005
EXR,8,2005
XOM,8,2005
FFIV,8,2005
FDS,8,2005
FICO,8,2005
FAST,8,2005
FRT,8,2005
FDX,8,2005
FIS,8,2005
FITB,8,2005
FSLR,8,2005
FE,8,2005
FI,8,2005
FMC,8,2005
F,8,2005
FTNT,8,2005
FTV,8,2005
FOXA,8,2005
FOX,8,2005
BEN,8,2005
FCX,8,2005
GRMN,8,2005
IT,8,2005
GE,8,2005
GEHC,8,2005
GEV,8,2005
GEN,8,2005
GNRC,8,2005
GD,8,2005
GIS,8,2005
GM,8,2005
GPC,8,2005
GILD,8,2005
GPN,8,2005
GL,8,2005
GDDY,8,2005
GS,8,2005
HAL,8,2005
HIG,8,2005
HAS,8,2005
HCA,8,2005
DOC,8,2005
HSIC,8,2005
HSY,8,2005
HES,8,2005
HPE,8,2005
HLT,8,2005
HOLX,8,2005
HD,8,2005
HON,8,2005
HRL,8,2005
HST,8,2005
HWM,8,2005
HPQ,8,2005
HUBB,8,2005
HUM,8,2005
HBAN,8,2005
HII,8,2005
IBM,8,2005
IEX,8,2005
IDXX,8,2005
ITW,8,2005
INCY,8,2005
IR,8,2005
PODD,8,2005
INTC,8,2005
ICE,8,2005
IFF,8,2005
IP,8,2005
IPG,8,2005
INTU,8,2005
ISRG,8,2005
IVZ,8,2005
INVH,8,2005
IQV,8,2005
IRM,8,2005
JBHT,8,2005
JBL,8,2005
JKHY,8,2005
J,8,2005
JNJ,8,2005
JCI,8,2005
JPM,8,2005
JNPR,8,2005
K,8,2005
KVUE,8,2005
KDP,8,2005
KEY,8,2005
KEYS,8,2005
KMB,8,2005
KIM,8,2005
KMI,8,2005
KKR,8,2005
KLAC,8,2005
KHC,8,2005
KR,8,2005
LHX,8,2005
LH,8,2005
LRCX,8,2005
LW,8,2005
LVS,8,2005
LDOS,8,2005
LEN,8,2005
LLY,8,2005
LIN,8,2005
LYV,8,2005
LKQ,8,2005
LMT,8,2005
L,8,2005
LOW,8,2005
LULU,8,2005
LYB,8,2005
MTB,8,2005
MRO,8,2005
MPC,8,2005
MKTX,8,2005
MAR,8,2005
MMC,8,2005
MLM,8,2005
MAS,8,2005
MA,8,2005
MTCH,8,2005
MKC,8,2005
MCD,8,2005
MCK,8,2005
MDT,8,2005
MRK,8,2005
META,8,2005
MET,8,2005
MTD,8,2005
MGM,8,2005
MCHP,8,2005
MU,8,2005
MSFT,8,2005
MAA,8,2005
MRNA,8,2005
MHK,8,2005
MOH,8,2005
TAP,8,2005
MDLZ,8,2005
MPWR,8,2005
MNST,8,2005
MCO,8,2005
MS,8,2005
MOS,8,2005
MSI,8,2005
MSCI,8,2005
NDAQ,8,2005
NTAP,8,2005
NFLX,8,2005
NEM,8,2005
NWSA,8,2005
NWS,8,2005
NEE,8,2005
NKE,8,2005
NI,8,2005
NDSN,8,2005
NSC,8,2005
NTRS,8,2005
NOC,8,2005
NCLH,8,2005
NRG,8,2005
NUE,8,2005
NVDA,8,2005
NVR,8,2005
NXPI,8,2005
ORLY,8,2005
OXY,8,2005
ODFL,8,2005
OMC,8,2005
ON,8,2005
OKE,8,2005
ORCL,8,2005
OTIS,8,2005
PCAR,8,2005
PKG,8,2005
PLTR,8,2005
PANW,8,2005
PARA,8,2005
PH,8,2005
PAYX,8,2005
PAYC,8,2005
PYPL,8,2005
PNR,8,2005
PEP,8,2005
PFE,8,2005
PCG,8,2005
PM,8,2005
PSX,8,2005
PNW,8,2005
PNC,8,2005
POOL,8,2005
PPG,8,2005
PPL,8,2005
PFG,8,2005
PG,8,2005
PGR,8,2005
PLD,8,2005
PRU,8,2005
PEG,8,2005
PTC,8,2005
PSA,8,2005
PHM,8,2005
QRVO,8,2005
PWR,8,2005
QCOM,8,2005
DGX,8,2005
RL,8,2005
RJF,8,2005
RTX,8,2005
O,8,2005
REG,8,2005
REGN,8,2005
RF,8,2005
RSG,8,2005
RMD,8,2005
RVTY,8,2005
ROK,8,2005
ROL,8,2005
ROP,8,2005
ROST,8,2005
RCL,8,2005
SPGI,8,2005
CRM,8,2005
SBAC,8,2005
SLB,8,2005
STX,8,2005
SRE,8,2005
NOW,8,2005
SHW,8,2005
SPG,8,2005
SWKS,8,2005
SJM,8,2005
SW,8,2005
SNA,8,2005
SOLV,8,2005
SO,8,2005
LUV,8,2005
SWK,8,2005
SBUX,8,2005
STT,8,2005
STLD,8,2005
STE,8,2005
SYK,8,2005
SMCI,8,2005
SYF,8,2005
SNPS,8,2005
SYY,8,2005
TMUS,8,2005
TROW,8,2005
TTWO,8,2005
TPR,8,2005
TRGP,8,2005
TGT,8,2005
TEL,8,2005
TDY,8,2005
TFX,8,2005
TER,8,2005
TSLA,8,2005
TXN,8,2005
TXT,8,2005
TMO,8,2005
TJX,8,2005
TSCO,8,2005
TT,8,2005
TDG,8,2005
TRV,8,2005
TRMB,8,2005
TFC,8,2005
TYL,8,2005
TSN,8,2005
USB,8,2005
UBER,8,2005
UDR,8,2005
ULTA,8,2005
UNP,8,2005
UAL,8,2005
UPS,8,2005
URI,8,2005
UNH,8,2005
UHS,8,2005
VLO,8,2005
VTR,8,2005
VLTO,8,2005
VRSN,8,2005
VRSK,8,2005
VZ,8,2005
VRTX,8,2005
VTRS,8,2005
VICI,8,2005
V,8,2005
VST,8,2005
VMC,8,2005
WRB,8,2005
GWW,8,2005
WAB,8,2005
WBA,8,2005
WMT,8,2005
DIS,8,2005
WBD,8,2005
WM,8,2005
WAT,8,2005
WEC,8,2005
WFC,8,2005
WELL,8,2005
WST,8,2005
WDC,8,2005
WY,8,2005
WMB,8,2005
WTW,8,2005
WYNN,8,2005
XEL,8,2005
XYL,8,2005
YUM,8,2005
ZBRA,8,2005
ZBH,8,2005
ZTS,8,2005
MMM,9,2005
AOS,9,2005
ABT,9,2005
ABBV,9,2005
ACN,9,2005
ADBE,9,2005
AMD,9,2005
AES,9,2005
AFL,9,2005
A,9,2005
APD,9,2005
ABNB,9,2005
AKAM,9,2005
ALB,9,2005
ARE,9,2005
ALGN,9,2005
ALLE,9,2005
LNT,9,2005
ALL,9,2005
GOOGL,9,2005
GOOG,9,2005
MO,9,2005
AMZN,9,2005
AMCR,9,2005
AMTM,9,2005
AEE,9,2005
AEP,9,2005
AXP,9,2005
AIG,9,2005
AMT,9,2005
AWK,9,2005
AMP,9,2005
AME,9,2005
AMGN,9,2005
APH,9,2005
ADI,9,2005
ANSS,9,2005
AON,9,2005
APA,9,2005
AAPL,9,2005
AMAT,9,2005
APTV,9,2005
ACGL,9,2005
ADM,9,2005
ANET,9,2005
AJG,9,2005
AIZ,9,2005
T,9,2005
ATO,9,2005
ADSK,9,2005
ADP,9,2005
AZO,9,2005
AVB,9,2005
AVY,9,2005
AXON,9,2005
BKR,9,2005
BALL,9,2005
BAC,9,2005
BAX,9,2005
BDX,9,2005
BRK.B,9,2005
BBY,9,2005
TECH,9,2005
BIIB,9,2005
BLK,9,2005
BX,9,2005
BK,9,2005
BA,9,2005
BKNG,9,2005
BWA,9,2005
BSX,9,2005
BMY,9,2005
AVGO,9,2005
BR,9,2005
BRO,9,2005
BF.B,9,2005
BLDR,9,2005
BG,9,2005
BXP,9,2005
CHRW,9,2005
CDNS,9,2005
CZR,9,2005
CPT,9,2005
CPB,9,2005
COF,9,2005
CAH,9,2005
KMX,9,2005
CCL,9,2005
CARR,9,2005
CTLT,9,2005
CAT,9,2005
CBOE,9,2005
CBRE,9,2005
CDW,9,2005
CE,9,2005
COR,9,2005
CNC,9,2005
CNP,9,2005
CF,9,2005
CRL,9,2005
SCHW,9,2005
CHTR,9,2005
CVX,9,2005
